Date,Data,Price,days_gap,Data_Change,Data_Pct_Change,Price_Change,Price_Pct_Change,Data_Lag_1,Data_Lag_2,Data_Lag_3,Data_Lag_4,Data_Lag_5,Data_Lag_6,Data_Lag_7,Data_Change_Lag_1,Data_Change_Lag_2,Data_Change_Lag_3,Data_Change_Lag_4,Data_Change_Lag_5,Data_Change_Lag_6,Data_Change_Lag_7,Data_MA_2,Data_MA_5,Data_MA_7,Data_MA_10,Data_MA_40
2015-09-25,-0.041,2183.25,1.0,-0.0010000000000000009,2.499999999999991,0.5,0.022906883518492016,-0.04,-0.039,-0.039,-0.038,-0.037,-0.037,-0.037,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,-0.0010000000000000009,-0.0405,-0.039400000000000004,-0.038714285714285715,-0.0382,-0.031575000000000006
2015-09-28,-0.041,2136.0,3.0,0.0,0.0,-47.25,-2.164204740638953,-0.041,-0.04,-0.039,-0.039,-0.038,-0.037,-0.037,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,-0.041,-0.04,-0.03928571428571429,-0.0385,-0.032025
2015-09-29,-0.041,2138.5,1.0,0.0,0.0,2.5,0.117041198501866,-0.041,-0.041,-0.04,-0.039,-0.039,-0.038,-0.037,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.041,-0.040400000000000005,-0.03985714285714286,-0.039,-0.032475000000000004
2015-09-30,-0.04,2172.75,1.0,0.0010000000000000009,-2.4390243902439046,34.25,1.6015898994622413,-0.041,-0.041,-0.041,-0.04,-0.039,-0.039,-0.038,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0405,-0.040600000000000004,-0.04014285714285715,-0.0393,-0.0329
2015-10-01,-0.043,2180.75,1.0,-0.0029999999999999957,7.499999999999996,8.0,0.3681969853871925,-0.04,-0.041,-0.041,-0.041,-0.04,-0.039,-0.039,0.0010000000000000009,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.041499999999999995,-0.0412,-0.04071428571428571,-0.0399,-0.033375
2015-10-02,-0.044,2207.0,1.0,-0.0010000000000000009,2.3255813953488413,26.25,1.2037143184684185,-0.043,-0.04,-0.041,-0.041,-0.041,-0.04,-0.039,-0.0029999999999999957,0.0010000000000000009,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.0435,-0.041800000000000004,-0.04142857142857143,-0.0406,-0.033875
2015-10-05,-0.046,2238.75,3.0,-0.0020000000000000018,4.545454545454541,31.75,1.4386044404168574,-0.044,-0.043,-0.04,-0.041,-0.041,-0.041,-0.04,-0.0010000000000000009,-0.0029999999999999957,0.0010000000000000009,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.045,-0.0428,-0.04228571428571428,-0.041400000000000006,-0.034425
2015-10-06,-0.046,2232.5,1.0,0.0,0.0,-6.25,-0.27917364600781314,-0.046,-0.044,-0.043,-0.04,-0.041,-0.041,-0.041,-0.0020000000000000018,-0.0010000000000000009,-0.0029999999999999957,0.0010000000000000009,0.0,0.0,-0.0010000000000000009,-0.046,-0.04379999999999999,-0.043,-0.0421,-0.034975
2015-10-07,-0.046,2251.25,1.0,0.0,0.0,18.75,0.8398656215005573,-0.046,-0.046,-0.044,-0.043,-0.04,-0.041,-0.041,0.0,-0.0020000000000000018,-0.0010000000000000009,-0.0029999999999999957,0.0010000000000000009,0.0,0.0,-0.046,-0.045,-0.04371428571428571,-0.0428,-0.035525
2015-10-08,-0.048,2270.5,1.0,-0.0020000000000000018,4.347826086956519,19.25,0.8550805108273218,-0.046,-0.046,-0.046,-0.044,-0.043,-0.04,-0.041,0.0,0.0,-0.0020000000000000018,-0.0010000000000000009,-0.0029999999999999957,0.0010000000000000009,0.0,-0.047,-0.046,-0.04471428571428571,-0.0436,-0.036125000000000004
2015-10-09,-0.049,2271.5,1.0,-0.0010000000000000009,2.083333333333326,1.0,0.04404316229904559,-0.048,-0.046,-0.046,-0.046,-0.044,-0.043,-0.04,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.0010000000000000009,-0.0029999999999999957,0.0010000000000000009,-0.0485,-0.047,-0.046,-0.0444,-0.03675
2015-10-12,-0.049,2275.0,3.0,0.0,0.0,3.5,0.15408320493066618,-0.049,-0.048,-0.046,-0.046,-0.046,-0.044,-0.043,-0.0010000000000000009,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.0010000000000000009,-0.0029999999999999957,-0.049,-0.047599999999999996,-0.04685714285714286,-0.045200000000000004,-0.03735
2015-10-13,-0.049,2258.0,1.0,0.0,0.0,-17.0,-0.7472527472527468,-0.049,-0.049,-0.048,-0.046,-0.046,-0.046,-0.044,0.0,-0.0010000000000000009,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.0010000000000000009,-0.049,-0.04820000000000001,-0.04757142857142856,-0.046,-0.0379
2015-10-14,-0.049,2248.0,1.0,0.0,0.0,-10.0,-0.44286979627989886,-0.049,-0.049,-0.049,-0.048,-0.046,-0.046,-0.046,0.0,0.0,-0.0010000000000000009,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,-0.049,-0.048799999999999996,-0.048,-0.0469,-0.038425
2015-10-15,-0.052,2283.0,1.0,-0.0029999999999999957,6.122448979591821,35.0,1.556939501779353,-0.049,-0.049,-0.049,-0.049,-0.048,-0.046,-0.046,0.0,0.0,0.0,-0.0010000000000000009,-0.0020000000000000018,0.0,0.0,-0.0505,-0.049600000000000005,-0.04885714285714286,-0.047799999999999995,-0.039
2015-10-16,-0.051,2289.5,1.0,0.0010000000000000009,-1.9230769230769273,6.5,0.28471309680244694,-0.052,-0.049,-0.049,-0.049,-0.049,-0.048,-0.046,-0.0029999999999999957,0.0,0.0,0.0,-0.0010000000000000009,-0.0020000000000000018,0.0,-0.0515,-0.05,-0.04957142857142858,-0.0485,-0.039525
2015-10-19,-0.054,2291.5,3.0,-0.0030000000000000027,5.882352941176472,2.0,0.08735531775496685,-0.051,-0.052,-0.049,-0.049,-0.049,-0.049,-0.048,0.0010000000000000009,-0.0029999999999999957,0.0,0.0,0.0,-0.0010000000000000009,-0.0020000000000000018,-0.0525,-0.051000000000000004,-0.05042857142857143,-0.0493,-0.040100000000000004
2015-10-20,-0.053,2284.5,1.0,0.0010000000000000009,-1.851851851851849,-7.0,-0.3054767619463217,-0.054,-0.051,-0.052,-0.049,-0.049,-0.049,-0.049,-0.0030000000000000027,0.0010000000000000009,-0.0029999999999999957,0.0,0.0,0.0,-0.0010000000000000009,-0.0535,-0.0518,-0.051,-0.05,-0.040625
2015-10-21,-0.053,2272.5,1.0,0.0,0.0,-12.0,-0.5252790544977071,-0.053,-0.054,-0.051,-0.052,-0.049,-0.049,-0.049,0.0010000000000000009,-0.0030000000000000027,0.0010000000000000009,-0.0029999999999999957,0.0,0.0,0.0,-0.053,-0.0526,-0.05157142857142857,-0.0507,-0.041125
2015-10-22,-0.053,2317.0,1.0,0.0,0.0,44.5,1.9581958195819649,-0.053,-0.053,-0.054,-0.051,-0.052,-0.049,-0.049,0.0,0.0010000000000000009,-0.0030000000000000027,0.0010000000000000009,-0.0029999999999999957,0.0,0.0,-0.053,-0.0528,-0.052142857142857144,-0.0512,-0.041625
2015-10-23,-0.061,2330.0,1.0,-0.008,15.094339622641506,13.0,0.5610703495899871,-0.053,-0.053,-0.053,-0.054,-0.051,-0.052,-0.049,0.0,0.0,0.0010000000000000009,-0.0030000000000000027,0.0010000000000000009,-0.0029999999999999957,0.0,-0.056999999999999995,-0.0548,-0.053857142857142846,-0.0524,-0.042325
2015-10-26,-0.064,2326.25,3.0,-0.0030000000000000027,4.918032786885251,-3.75,-0.16094420600858417,-0.061,-0.053,-0.053,-0.053,-0.054,-0.051,-0.052,-0.008,0.0,0.0,0.0010000000000000009,-0.0030000000000000027,0.0010000000000000009,-0.0029999999999999957,-0.0625,-0.0568,-0.05557142857142857,-0.05389999999999999,-0.0431
2015-10-27,-0.066,2324.5,1.0,-0.0020000000000000018,3.125,-1.75,-0.07522837184309461,-0.064,-0.061,-0.053,-0.053,-0.053,-0.054,-0.051,-0.0030000000000000027,-0.008,0.0,0.0,0.0010000000000000009,-0.0030000000000000027,0.0010000000000000009,-0.065,-0.05940000000000001,-0.05771428571428572,-0.055600000000000004,-0.043925000000000006
2015-10-28,-0.067,2348.5,1.0,-0.0010000000000000009,1.5151515151515138,24.0,1.0324801032480124,-0.066,-0.064,-0.061,-0.053,-0.053,-0.053,-0.054,-0.0020000000000000018,-0.0030000000000000027,-0.008,0.0,0.0,0.0010000000000000009,-0.0030000000000000027,-0.0665,-0.0622,-0.059571428571428574,-0.05739999999999999,-0.044775
2015-10-29,-0.068,2347.0,1.0,-0.0010000000000000009,1.4925373134328401,-1.5,-0.06387055567383948,-0.067,-0.066,-0.064,-0.061,-0.053,-0.053,-0.053,-0.0010000000000000009,-0.0020000000000000018,-0.0030000000000000027,-0.008,0.0,0.0,0.0010000000000000009,-0.0675,-0.06520000000000001,-0.06171428571428572,-0.05900000000000001,-0.04565
2015-10-30,-0.068,2337.75,1.0,0.0,0.0,-9.25,-0.39412015338730066,-0.068,-0.067,-0.066,-0.064,-0.061,-0.053,-0.053,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.0030000000000000027,-0.008,0.0,0.0,-0.068,-0.0666,-0.06385714285714286,-0.0607,-0.046525
2015-11-02,-0.066,2359.5,3.0,0.0020000000000000018,-2.941176470588236,21.75,0.9303817773500089,-0.068,-0.068,-0.067,-0.066,-0.064,-0.061,-0.053,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.0030000000000000027,-0.008,0.0,-0.067,-0.067,-0.06571428571428573,-0.0619,-0.047325
2015-11-03,-0.069,2367.0,1.0,-0.0030000000000000027,4.545454545454541,7.5,0.31786395422759295,-0.066,-0.068,-0.068,-0.067,-0.066,-0.064,-0.061,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.0030000000000000027,-0.008,-0.0675,-0.06760000000000001,-0.06685714285714286,-0.0635,-0.048175
2015-11-04,-0.069,2358.75,1.0,0.0,0.0,-8.25,-0.34854245880862056,-0.069,-0.066,-0.068,-0.068,-0.067,-0.066,-0.064,-0.0030000000000000027,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.0030000000000000027,-0.069,-0.068,-0.06757142857142857,-0.0651,-0.049025
2015-11-05,-0.071,2358.0,1.0,-0.001999999999999988,2.898550724637672,-0.75,-0.031796502384739966,-0.069,-0.069,-0.066,-0.068,-0.068,-0.067,-0.066,0.0,-0.0030000000000000027,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0020000000000000018,-0.07,-0.06860000000000001,-0.0682857142857143,-0.0669,-0.0499
2015-11-06,-0.073,2357.75,1.0,-0.0020000000000000018,2.8169014084507005,-0.25,-0.010602205258691821,-0.071,-0.069,-0.069,-0.066,-0.068,-0.068,-0.067,-0.001999999999999988,0.0,-0.0030000000000000027,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.072,-0.0696,-0.06914285714285714,-0.0681,-0.050775
2015-11-09,-0.073,2337.0,3.0,0.0,0.0,-20.75,-0.8800763439720027,-0.073,-0.071,-0.069,-0.069,-0.066,-0.068,-0.068,-0.0020000000000000018,-0.001999999999999988,0.0,-0.0030000000000000027,0.0020000000000000018,0.0,-0.0010000000000000009,-0.073,-0.071,-0.06985714285714287,-0.069,-0.05165000000000001
2015-11-10,-0.077,2342.0,1.0,-0.0040000000000000036,5.47945205479452,5.0,0.21394950791613354,-0.073,-0.073,-0.071,-0.069,-0.069,-0.066,-0.068,0.0,-0.0020000000000000018,-0.001999999999999988,0.0,-0.0030000000000000027,0.0020000000000000018,0.0,-0.075,-0.0726,-0.07114285714285715,-0.07010000000000001,-0.05267500000000001
2015-11-11,-0.079,2333.0,1.0,-0.0020000000000000018,2.5974025974025983,-9.0,-0.3842869342442379,-0.077,-0.073,-0.073,-0.071,-0.069,-0.069,-0.066,-0.0040000000000000036,0.0,-0.0020000000000000018,-0.001999999999999988,0.0,-0.0030000000000000027,0.0020000000000000018,-0.078,-0.0746,-0.073,-0.0713,-0.053725
2015-11-12,-0.081,2304.5,1.0,-0.0020000000000000018,2.5316455696202445,-28.5,-1.2216030861551652,-0.079,-0.077,-0.073,-0.073,-0.071,-0.069,-0.069,-0.0020000000000000018,-0.0040000000000000036,0.0,-0.0020000000000000018,-0.001999999999999988,0.0,-0.0030000000000000027,-0.08,-0.0766,-0.07471428571428572,-0.07260000000000001,-0.054825
2015-11-13,-0.083,2282.5,1.0,-0.0020000000000000018,2.4691358024691468,-22.0,-0.9546539379474916,-0.081,-0.079,-0.077,-0.073,-0.073,-0.071,-0.069,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036,0.0,-0.0020000000000000018,-0.001999999999999988,0.0,-0.082,-0.0786,-0.07671428571428571,-0.0741,-0.055975
2015-11-16,-0.086,2312.0,3.0,-0.002999999999999989,3.6144578313252795,29.5,1.2924424972617699,-0.083,-0.081,-0.079,-0.077,-0.073,-0.073,-0.071,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036,0.0,-0.0020000000000000018,-0.001999999999999988,-0.08449999999999999,-0.08120000000000001,-0.07885714285714286,-0.0761,-0.057175
2015-11-17,-0.091,2313.0,1.0,-0.0050000000000000044,5.813953488372103,1.0,0.04325259515571833,-0.086,-0.083,-0.081,-0.079,-0.077,-0.073,-0.073,-0.002999999999999989,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036,0.0,-0.0020000000000000018,-0.0885,-0.08399999999999999,-0.08142857142857142,-0.07830000000000001,-0.058475
2015-11-18,-0.092,2343.75,1.0,-0.0010000000000000009,1.098901098901095,30.75,1.329442282749671,-0.091,-0.086,-0.083,-0.081,-0.079,-0.077,-0.073,-0.0050000000000000044,-0.002999999999999989,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036,0.0,-0.0915,-0.0866,-0.08414285714285714,-0.08059999999999999,-0.059800000000000006
2015-11-19,-0.092,2343.25,1.0,0.0,0.0,-0.5,-0.021333333333328763,-0.092,-0.091,-0.086,-0.083,-0.081,-0.079,-0.077,-0.0010000000000000009,-0.0050000000000000044,-0.002999999999999989,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036,-0.092,-0.08879999999999999,-0.08628571428571429,-0.0827,-0.0611
2015-11-20,-0.095,2352.75,1.0,-0.0030000000000000027,3.2608695652173836,9.5,0.40541982289554745,-0.092,-0.092,-0.091,-0.086,-0.083,-0.081,-0.079,0.0,-0.0010000000000000009,-0.0050000000000000044,-0.002999999999999989,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0935,-0.0912,-0.08857142857142856,-0.0849,-0.062450000000000006
2015-11-23,-0.099,2348.25,3.0,-0.0040000000000000036,4.210526315789487,-4.5,-0.1912655403251473,-0.095,-0.092,-0.092,-0.091,-0.086,-0.083,-0.081,-0.0030000000000000027,0.0,-0.0010000000000000009,-0.0050000000000000044,-0.002999999999999989,-0.0020000000000000018,-0.0020000000000000018,-0.097,-0.0938,-0.09114285714285715,-0.0875,-0.0639
2015-11-24,-0.104,2348.75,1.0,-0.0049999999999999906,5.050505050505039,0.5,0.021292451825827285,-0.099,-0.095,-0.092,-0.092,-0.091,-0.086,-0.083,-0.0040000000000000036,-0.0030000000000000027,0.0,-0.0010000000000000009,-0.0050000000000000044,-0.002999999999999989,-0.0020000000000000018,-0.1015,-0.0964,-0.09414285714285715,-0.0902,-0.06547499999999999
2015-11-25,-0.104,2352.0,1.0,0.0,0.0,3.25,0.13837147418840345,-0.104,-0.099,-0.095,-0.092,-0.092,-0.091,-0.086,-0.0049999999999999906,-0.0040000000000000036,-0.0030000000000000027,0.0,-0.0010000000000000009,-0.0050000000000000044,-0.002999999999999989,-0.104,-0.0988,-0.09671428571428571,-0.0927,-0.067075
2015-11-27,-0.113,2354.0,2.0,-0.009000000000000008,8.653846153846168,2.0,0.08503401360544505,-0.104,-0.104,-0.099,-0.095,-0.092,-0.092,-0.091,0.0,-0.0049999999999999906,-0.0040000000000000036,-0.0030000000000000027,0.0,-0.0010000000000000009,-0.0050000000000000044,-0.1085,-0.10300000000000001,-0.09985714285714285,-0.0959,-0.068825
2015-11-30,-0.114,2343.75,3.0,-0.0010000000000000009,0.8849557522123908,-10.25,-0.4354290569243857,-0.113,-0.104,-0.104,-0.099,-0.095,-0.092,-0.092,-0.009000000000000008,0.0,-0.0049999999999999906,-0.0040000000000000036,-0.0030000000000000027,0.0,-0.0010000000000000009,-0.1135,-0.1068,-0.103,-0.099,-0.070575
2015-12-01,-0.116,2364.0,1.0,-0.0020000000000000018,1.7543859649122862,20.25,0.8639999999999981,-0.114,-0.113,-0.104,-0.104,-0.099,-0.095,-0.092,-0.0010000000000000009,-0.009000000000000008,0.0,-0.0049999999999999906,-0.0040000000000000036,-0.0030000000000000027,0.0,-0.115,-0.1102,-0.10642857142857144,-0.10200000000000001,-0.072325
2015-12-02,-0.118,2345.5,1.0,-0.001999999999999988,1.724137931034475,-18.5,-0.782571912013541,-0.116,-0.114,-0.113,-0.104,-0.104,-0.099,-0.095,-0.0020000000000000018,-0.0010000000000000009,-0.009000000000000008,0.0,-0.0049999999999999906,-0.0040000000000000036,-0.0030000000000000027,-0.11699999999999999,-0.11300000000000002,-0.10971428571428572,-0.10469999999999999,-0.074125
2015-12-03,-0.124,2315.25,1.0,-0.006000000000000005,5.084745762711873,-30.25,-1.2897036879130241,-0.118,-0.116,-0.114,-0.113,-0.104,-0.104,-0.099,-0.001999999999999988,-0.0020000000000000018,-0.0010000000000000009,-0.009000000000000008,0.0,-0.0049999999999999906,-0.0040000000000000036,-0.121,-0.11699999999999999,-0.11328571428571428,-0.1079,-0.07607499999999999
2015-12-04,-0.113,2352.5,1.0,0.010999999999999996,-8.870967741935477,37.25,1.6088975272648742,-0.124,-0.118,-0.116,-0.114,-0.113,-0.104,-0.104,-0.006000000000000005,-0.001999999999999988,-0.0020000000000000018,-0.0010000000000000009,-0.009000000000000008,0.0,-0.0049999999999999906,-0.1185,-0.11699999999999999,-0.11457142857142857,-0.11000000000000001,-0.0777
2015-12-07,-0.113,2345.0,3.0,0.0,0.0,-7.5,-0.31880977683315104,-0.113,-0.124,-0.118,-0.116,-0.114,-0.113,-0.104,0.010999999999999996,-0.006000000000000005,-0.001999999999999988,-0.0020000000000000018,-0.0010000000000000009,-0.009000000000000008,0.0,-0.113,-0.11680000000000001,-0.11585714285714287,-0.11180000000000001,-0.0793
2015-12-08,-0.116,2322.75,1.0,-0.0030000000000000027,2.6548672566371723,-22.25,-0.9488272921108765,-0.113,-0.113,-0.124,-0.118,-0.116,-0.114,-0.113,0.0,0.010999999999999996,-0.006000000000000005,-0.001999999999999988,-0.0020000000000000018,-0.0010000000000000009,-0.009000000000000008,-0.1145,-0.11680000000000001,-0.1162857142857143,-0.1135,-0.08097499999999999
2015-12-09,-0.119,2306.0,1.0,-0.002999999999999989,2.5862068965517127,-16.75,-0.7211279733075004,-0.116,-0.113,-0.113,-0.124,-0.118,-0.116,-0.114,-0.0030000000000000027,0.0,0.010999999999999996,-0.006000000000000005,-0.001999999999999988,-0.0020000000000000018,-0.0010000000000000009,-0.1175,-0.11700000000000002,-0.117,-0.11499999999999999,-0.082725
2015-12-10,-0.125,2313.25,1.0,-0.006000000000000005,5.042016806722693,7.25,0.31439722463140196,-0.119,-0.116,-0.113,-0.113,-0.124,-0.118,-0.116,-0.002999999999999989,-0.0030000000000000027,0.0,0.010999999999999996,-0.006000000000000005,-0.001999999999999988,-0.0020000000000000018,-0.122,-0.11720000000000001,-0.1182857142857143,-0.11710000000000001,-0.084625
2015-12-11,-0.128,2273.75,1.0,-0.0030000000000000027,2.400000000000002,-39.5,-1.7075543067113341,-0.125,-0.119,-0.116,-0.113,-0.113,-0.124,-0.118,-0.006000000000000005,-0.002999999999999989,-0.0030000000000000027,0.0,0.010999999999999996,-0.006000000000000005,-0.001999999999999988,-0.1265,-0.1202,-0.1197142857142857,-0.1186,-0.08652499999999999
2015-12-14,-0.129,2282.5,3.0,-0.0010000000000000009,0.78125,8.75,0.3848268279274425,-0.128,-0.125,-0.119,-0.116,-0.113,-0.113,-0.124,-0.0030000000000000027,-0.006000000000000005,-0.002999999999999989,-0.0030000000000000027,0.0,0.010999999999999996,-0.006000000000000005,-0.1285,-0.1234,-0.12042857142857143,-0.12010000000000001,-0.088475
2015-12-15,-0.132,2309.5,1.0,-0.0030000000000000027,2.3255813953488413,27.0,1.1829134720700907,-0.129,-0.128,-0.125,-0.119,-0.116,-0.113,-0.113,-0.0010000000000000009,-0.0030000000000000027,-0.006000000000000005,-0.002999999999999989,-0.0030000000000000027,0.0,0.010999999999999996,-0.1305,-0.1266,-0.12314285714285714,-0.12169999999999999,-0.090425
2015-12-16,-0.133,2336.25,1.0,-0.0010000000000000009,0.7575757575757569,26.75,1.1582593634986038,-0.132,-0.129,-0.128,-0.125,-0.119,-0.116,-0.113,-0.0030000000000000027,-0.0010000000000000009,-0.0030000000000000027,-0.006000000000000005,-0.002999999999999989,-0.0030000000000000027,0.0,-0.1325,-0.12940000000000002,-0.126,-0.1232,-0.09242500000000001
2015-12-17,-0.133,2297.25,1.0,0.0,0.0,-39.0,-1.6693418940609939,-0.133,-0.132,-0.129,-0.128,-0.125,-0.119,-0.116,-0.0010000000000000009,-0.0030000000000000027,-0.0010000000000000009,-0.0030000000000000027,-0.006000000000000005,-0.002999999999999989,-0.0030000000000000027,-0.133,-0.131,-0.12842857142857142,-0.12409999999999999,-0.09442500000000001
2015-12-18,-0.131,2264.5,1.0,0.0020000000000000018,-1.5037593984962405,-32.75,-1.425617586244421,-0.133,-0.133,-0.132,-0.129,-0.128,-0.125,-0.119,0.0,-0.0010000000000000009,-0.0030000000000000027,-0.0010000000000000009,-0.0030000000000000027,-0.006000000000000005,-0.002999999999999989,-0.132,-0.1316,-0.13014285714285714,-0.12589999999999998,-0.09637500000000002
2015-12-21,-0.13,2287.5,3.0,0.0010000000000000009,-0.7633587786259555,23.0,1.0156767498344044,-0.131,-0.133,-0.133,-0.132,-0.129,-0.128,-0.125,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0030000000000000027,-0.0010000000000000009,-0.0030000000000000027,-0.006000000000000005,-0.1305,-0.1318,-0.13085714285714287,-0.1276,-0.09809999999999999
2015-12-22,-0.131,2308.5,1.0,-0.0010000000000000009,0.7692307692307665,21.0,0.9180327868852478,-0.13,-0.131,-0.133,-0.133,-0.132,-0.129,-0.128,0.0010000000000000009,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0030000000000000027,-0.0010000000000000009,-0.0030000000000000027,-0.1305,-0.1316,-0.13128571428571428,-0.12910000000000002,-0.099775
2015-12-23,-0.131,2325.5,1.0,0.0,0.0,17.0,0.7364089235434301,-0.131,-0.13,-0.131,-0.133,-0.133,-0.132,-0.129,-0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0030000000000000027,-0.0010000000000000009,-0.131,-0.1312,-0.1315714285714286,-0.13030000000000003,-0.1014
2015-12-24,-0.131,2323.75,1.0,0.0,0.0,-1.75,-0.07525263384218217,-0.131,-0.131,-0.13,-0.131,-0.133,-0.133,-0.132,0.0,-0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0,-0.0010000000000000009,-0.0030000000000000027,-0.131,-0.1308,-0.13142857142857142,-0.13090000000000002,-0.10300000000000001
2015-12-28,-0.131,2321.25,4.0,0.0,0.0,-2.5,-0.10758472296933386,-0.131,-0.131,-0.131,-0.13,-0.131,-0.133,-0.133,0.0,0.0,-0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0,-0.0010000000000000009,-0.131,-0.1308,-0.13114285714285714,-0.1312,-0.104575
2015-12-29,-0.132,2345.25,1.0,-0.0010000000000000009,0.7633587786259444,24.0,1.033925686591286,-0.131,-0.131,-0.131,-0.131,-0.13,-0.131,-0.133,0.0,0.0,0.0,-0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0,-0.1315,-0.1312,-0.131,-0.1315,-0.10617499999999999
2015-12-30,-0.132,2327.0,1.0,0.0,0.0,-18.25,-0.778168638737875,-0.132,-0.131,-0.131,-0.131,-0.131,-0.13,-0.131,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,-0.132,-0.13140000000000002,-0.13114285714285714,-0.1315,-0.10782500000000002
2015-12-31,-0.131,2308.0,1.0,0.0010000000000000009,-0.7575757575757569,-19.0,-0.8165019338203683,-0.132,-0.132,-0.131,-0.131,-0.131,-0.131,-0.13,0.0,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,0.0010000000000000009,-0.1315,-0.13140000000000002,-0.13128571428571428,-0.13130000000000003,-0.109375
2016-01-04,-0.132,2281.5,4.0,-0.0010000000000000009,0.7633587786259444,-26.5,-1.1481802426343113,-0.131,-0.132,-0.132,-0.131,-0.131,-0.131,-0.131,0.0010000000000000009,0.0,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.1315,-0.1316,-0.13142857142857142,-0.1312,-0.11095000000000002
2016-01-05,-0.133,2284.25,1.0,-0.0010000000000000009,0.7575757575757569,2.75,0.12053473591935315,-0.132,-0.131,-0.132,-0.132,-0.131,-0.131,-0.131,-0.0010000000000000009,0.0010000000000000009,0.0,-0.0010000000000000009,0.0,0.0,0.0,-0.1325,-0.132,-0.13171428571428573,-0.13140000000000002,-0.1125
2016-01-06,-0.136,2258.5,1.0,-0.0030000000000000027,2.2556390977443552,-25.75,-1.1272846667396252,-0.133,-0.132,-0.131,-0.132,-0.132,-0.131,-0.131,-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,-0.0010000000000000009,0.0,0.0,-0.1345,-0.1328,-0.13242857142857142,-0.132,-0.11407500000000001
2016-01-07,-0.142,2205.5,1.0,-0.005999999999999978,4.411764705882337,-53.0,-2.3466902811600576,-0.136,-0.133,-0.132,-0.131,-0.132,-0.132,-0.131,-0.0030000000000000027,-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,-0.0010000000000000009,0.0,-0.139,-0.1348,-0.134,-0.1331,-0.11579999999999999
2016-01-08,-0.143,2184.0,1.0,-0.0010000000000000009,0.7042253521126751,-21.5,-0.9748356381772849,-0.142,-0.136,-0.133,-0.132,-0.131,-0.132,-0.132,-0.005999999999999978,-0.0030000000000000027,-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,-0.0010000000000000009,-0.1425,-0.1372,-0.1355714285714286,-0.1343,-0.11744999999999998
2016-01-11,-0.143,2186.75,3.0,0.0,0.0,2.75,0.12591575091576157,-0.143,-0.142,-0.136,-0.133,-0.132,-0.131,-0.132,-0.0010000000000000009,-0.005999999999999978,-0.0030000000000000027,-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,0.0,-0.143,-0.1394,-0.13714285714285715,-0.1355,-0.11905000000000002
